Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_36_176,VGND,li1,87.8600,108.8000,0.000480
FILLER_36_161,VGND,li1,80.5000,108.8000,0.000454
FILLER_36_145,VGND,li1,72.6800,108.8000,0.000422
FILLER_36_134,VGND,li1,68.5400,108.8000,0.000399
FILLER_36_99,VGND,li1,51.9800,108.8000,0.000309
FILLER_36_85,VGND,li1,46.0000,108.8000,0.000257
FILLER_36_80,VGND,li1,43.2400,108.8000,0.000241
FILLER_36_33,VGND,li1,23.4600,108.8000,0.000103
FILLER_36_11,VGND,li1,10.8100,108.8000,0.000109
FILLER_36_3,VGND,li1,8.7400,108.8000,0.000110
FILLER_35_281,VGND,li1,135.0100,108.8000,0.000575
FILLER_35_277,VGND,li1,133.6300,108.8000,0.000575
FILLER_35_269,VGND,li1,131.1000,108.8000,0.000572
FILLER_35_257,VGND,li1,126.5000,108.8000,0.000565
FILLER_35_233,VGND,li1,113.3900,108.8000,0.000541
FILLER_35_225,VGND,li1,110.8600,108.8000,0.000535
FILLER_35_223,VGND,li1,108.3300,108.8000,0.000526
FILLER_35_217,VGND,li1,106.7200,108.8000,0.000526
FILLER_35_205,VGND,li1,102.5800,108.8000,0.000517
FILLER_35_193,VGND,li1,97.0600,108.8000,0.000505
FILLER_35_181,VGND,li1,91.5400,108.8000,0.000491
FILLER_35_169,VGND,li1,86.0200,108.8000,0.000473
FILLER_35_165,VGND,li1,82.1100,108.8000,0.000454
FILLER_35_153,VGND,li1,78.6600,108.8000,0.000447
FILLER_35_141,VGND,li1,73.1400,108.8000,0.000422
FILLER_35_129,VGND,li1,67.6200,108.8000,0.000399
FILLER_35_119,VGND,li1,60.4900,108.8000,0.000353
FILLER_35_111,VGND,li1,56.8100,108.8000,0.000340
FILLER_35_101,VGND,li1,52.6700,108.8000,0.000309
FILLER_35_94,VGND,li1,49.2200,108.8000,0.000290
FILLER_35_70,VGND,li1,37.9500,108.8000,0.000210
FILLER_35_57,VGND,li1,32.6600,108.8000,0.000159
FILLER_35_42,VGND,li1,25.3000,108.8000,0.000102
FILLER_35_34,VGND,li1,23.0000,108.8000,0.000103
FILLER_35_3,VGND,li1,7.5900,108.8000,0.000110
FILLER_34_309,VGND,li1,148.1200,103.3600,0.001841
FILLER_34_290,VGND,li1,139.3800,103.3600,0.001834
FILLER_34_251,VGND,li1,121.2100,103.3600,0.001731
FILLER_34_243,VGND,li1,119.1400,103.3600,0.001704
FILLER_34_231,VGND,li1,114.5400,103.3600,0.001644
FILLER_34_219,VGND,li1,109.0200,103.3600,0.001572
FILLER_34_207,VGND,li1,103.5000,103.3600,0.001501
FILLER_34_203,VGND,li1,99.1300,103.3600,0.001423
FILLER_34_197,VGND,li1,97.5200,103.3600,0.001423
FILLER_34_194,VGND,li1,95.2200,103.3600,0.001393
FILLER_34_182,VGND,li1,92.0000,103.3600,0.001350
FILLER_34_173,VGND,li1,85.5600,103.3600,0.001245
FILLER_34_165,VGND,li1,83.2600,103.3600,0.001213
FILLER_34_153,VGND,li1,78.6600,103.3600,0.001154
FILLER_34_141,VGND,li1,73.1400,103.3600,0.001044
FILLER_34_139,VGND,li1,69.6900,103.3600,0.001011
FILLER_34_127,VGND,li1,66.7000,103.3600,0.000963
FILLER_34_118,VGND,li1,61.1800,103.3600,0.000873
FILLER_34_106,VGND,li1,57.0400,103.3600,0.000778
FILLER_34_83,VGND,li1,43.9300,103.3600,0.000544
FILLER_34_77,VGND,li1,42.3200,103.3600,0.000544
FILLER_34_53,VGND,li1,30.3600,103.3600,0.000321
FILLER_34_41,VGND,li1,27.1400,103.3600,0.000259
FILLER_34_29,VGND,li1,21.6200,103.3600,0.000221
FILLER_34_9,VGND,li1,9.8900,103.3600,0.000230
FILLER_34_3,VGND,li1,8.2800,103.3600,0.000230
FILLER_33_305,VGND,li1,146.2800,103.3600,0.001841
FILLER_33_271,VGND,li1,130.6400,103.3600,0.001812
FILLER_33_259,VGND,li1,127.4200,103.3600,0.001800
FILLER_33_237,VGND,li1,114.7700,103.3600,0.001644
FILLER_33_225,VGND,li1,111.7800,103.3600,0.001608
FILLER_33_223,VGND,li1,108.3300,103.3600,0.001548
FILLER_33_219,VGND,li1,107.1800,103.3600,0.001548
FILLER_33_207,VGND,li1,103.5000,103.3600,0.001501
FILLER_33_195,VGND,li1,97.9800,103.3600,0.001423
FILLER_33_183,VGND,li1,92.4600,103.3600,0.001350
FILLER_33_166,VGND,li1,82.3400,103.3600,0.001213
FILLER_33_158,VGND,li1,78.6600,103.3600,0.001154
FILLER_33_150,VGND,li1,76.3600,103.3600,0.001117
FILLER_33_138,VGND,li1,71.7600,103.3600,0.001044
FILLER_33_106,VGND,li1,55.6600,103.3600,0.000778
FILLER_33_94,VGND,li1,51.5200,103.3600,0.000706
FILLER_33_57,VGND,li1,32.6600,103.3600,0.000366
FILLER_33_42,VGND,li1,25.0700,103.3600,0.000217
